"scientific_name","family","taxonrank","gbif_rec"
"Anthopterus oliganthus A.C.Sm.","Ericaceae","SPECIES","2"
"Epidendrum escobarianum Garay","Orchidaceae","SPECIES","2"
"Piper amplectenticaule Trel. & Yunck.","Piperaceae","SPECIES","2"
"Cyperus salzmannianus (Steud.) Bauters","Cyperaceae","SPECIES","2"
"Trichomanes osmundoides DC. ex Poir.","Hymenophyllaceae","SPECIES","2"
"Piper archeri Trel. & Yunck.","Piperaceae","SPECIES","2"
"Piper argentamentum Trel. & Yunck.","Piperaceae","SPECIES","2"
"Ruellia tubiflora Kunth","Acanthaceae","SPECIES","2"
"Trichomanes polypodioides L.","Hymenophyllaceae","SPECIES","2"
"Zanthoxylum riedelianum Engl.","Rutaceae","SPECIES","2"
"Trichomanes sprucei Baker","Hymenophyllaceae","SPECIES","2"
"Cyperus rotundus L.","Cyperaceae","SPECIES","2"
"Trichopilia suavis Lindl. & Paxton","Orchidaceae","SPECIES","2"
"Piper atrobaccum Trel. & Yunck.","Piperaceae","SPECIES","2"
"Cyperus prolixus Kunth","Cyperaceae","SPECIES","2"
"Vriesea incurva (Griseb.) Read","Bromeliaceae","SPECIES","2"
"Ladenbergia sericophylla Standl.","Rubiaceae","SPECIES","2"
"Vanilla Plum. ex Mill.","Orchidaceae","GENUS","2"
"Lafoensia speciosa (Kunth) DC.","Lythraceae","SPECIES","2"
"Lagascea mollis Cav.","Asteraceae","SPECIES","2"
"Cerastium L.","Caryophyllaceae","GENUS","2"
"Rumex obtusifolius L.","Polygonaceae","SPECIES","2"
"Ladenbergia epiphytica L.Andersson","Rubiaceae","SPECIES","2"
"Laguncularia C.F.Gaertn.","Combretaceae","GENUS","2"
"Fissidens guianensis var. guianensis","Fissidentaceae","VARIETY","2"
"Vriesea kupperiana Suess.","Bromeliaceae","SPECIES","2"
"Hildebrandtiella guyanensis (Mont.) W.R.Buck","Pterobryaceae","SPECIES","2"
"Papillaria nigrescens (Sw. ex Hedw.) A.Jaeger","Meteoriaceae","SPECIES","2"
"Lantana boyacana Moldenke","Verbenaceae","SPECIES","2"
"Lacistemataceae","Lacistemataceae","FAMILY","2"
"Cephalozia serra Spruce","Lepidoziaceae","SPECIES","2"
"Pappophorum mucronulatum Nees","Poaceae","SPECIES","2"
"Parablechnum cordatum (Desv.) Gasper & Salino","Blechnaceae","SPECIES","2"
"Parablechnum stipitellatum (Sodiro) Gasper & Salino","Blechnaceae","SPECIES","2"
"Monnina subspeciosa Chodat","Polygalaceae","SPECIES","2"
"Centrosema angustifolium (Kunth) Benth.","Fabaceae","SPECIES","2"
"Masdevallia caesia Roezl","Orchidaceae","SPECIES","2"
"Centropogon vaughianus E.Wimm.","Campanulaceae","SPECIES","2"
"Vriesea Lindl.","Bromeliaceae","GENUS","2"
"Anchietea frangulifolia (Kunth) Melch.","Violaceae","SPECIES","2"
"Epidendrum difforme Jacq.","Orchidaceae","SPECIES","2"
"Epidendrum dentiferum Ames & C.Schweinf.","Orchidaceae","SPECIES","2"
"Kyllinga odorata Vahl","Cyperaceae","SPECIES","2"
"Centropogon ozotrichus E.Wimm.","Campanulaceae","SPECIES","2"
"Centropogon luteus E.Wimm.","Campanulaceae","SPECIES","2"
"Matisia carderi Fern.Alonso","Malvaceae","SPECIES","2"
"Piper castroanum Trel. & Yunck.","Piperaceae","SPECIES","2"
"Maxillaria fractiflexa Rchb.f.","Orchidaceae","SPECIES","2"
"Kohleria magnifica (Planch. & Linden) H.E.Moore","Gesneriaceae","SPECIES","2"
"Piper ceanothifolium Kunth","Piperaceae","SPECIES","2"
"Goudaea ospinae (H.Luther) W.Till & Barfuss","Bromeliaceae","SPECIES","2"
"Cyperus esculentus L.","Cyperaceae","SPECIES","2"
"Metaxya rostrata (Kunth) C.Presl","Metaxyaceae","SPECIES","2"
"Lasiacis ruscifolia (Kunth) Hitchc.","Poaceae","SPECIES","2"
"Sabicea villosa var. villosa","Rubiaceae","VARIETY","2"
"Lasiacis standleyi Hitchc.","Poaceae","SPECIES","2"
"Paraprotium vestitum Cuatrec.","Burseraceae","SPECIES","2"
"Paraserianthes lophantha (Willd.) I.C.Nielsen","Fabaceae","SPECIES","2"
"Klarobelia anomala (R.E.Fr.) Chatrou","Annonaceae","SPECIES","2"
"Trichosalpinx intricata (Lindl.) Luer","Orchidaceae","SPECIES","2"
"Allamanda cathartica var. hendersonii (W.Bull ex Dombr.) L.H.Bailey & Raffill","Apocynaceae","VARIETY","2"
"Centropogon beslerioides (Kunth) DC.","Campanulaceae","SPECIES","2"
"Lawsonia inermis L.","Lythraceae","SPECIES","2"
"Saccoloma sunduei A.Rojas","Saccolomataceae","SPECIES","2"
"Cyperus diffusus Vahl","Cyperaceae","SPECIES","2"
"Leandra dichotoma var. villosissima Cogn.","Melastomataceae","VARIETY","2"
"Viburnum stipitatum J.H.Vargas","Viburnaceae","SPECIES","2"
"Trichosalpinx Luer","Orchidaceae","GENUS","2"
"Kallstroemia pubescens (G.Don) Dandy","Zygophyllaceae","SPECIES","2"
"Kalanchoe pinnata (Lam.) Pers.","Crassulaceae","SPECIES","2"
"Cyperus chalaranthus J.Presl & C.Presl","Cyperaceae","SPECIES","2"
"Leandra solenifera Cogn.","Melastomataceae","SPECIES","2"
"Justicia secunda Vahl","Acanthaceae","SPECIES","2"
"Sacoila lanceolata (Aubl.) Garay","Orchidaceae","SPECIES","2"
"Sageretia elegans (Kunth) Brongn.","Rhamnaceae","SPECIES","2"
"Justicia scheidweileri V.A.W.Graham","Acanthaceae","SPECIES","2"
"Lecythis ampla Miers","Lecythidaceae","SPECIES","2"
"Parathesis (A.DC.) Hook.f.","Primulaceae","GENUS","2"
"Centronia D.Don","Melastomataceae","GENUS","2"
"Salacia gigantea Loes.","Celastraceae","SPECIES","2"
"Leguminosae","Fabaceae","FAMILY","2"
"Monoclea gottschei Lindb.","Monocleaceae","SPECIES","2"
"Leiomela lopezii D.G.Griffin","Bartramiaceae","SPECIES","2"
"Lejeunea concinnula Spruce & Steph.","Lejeuneaceae","SPECIES","2"
"Hydrangeaceae","Hydrangeaceae","FAMILY","2"
"Justicia infelix Leonard","Acanthaceae","SPECIES","2"
"Parathesis candolleana Mez","Primulaceae","SPECIES","2"
"Ficus tequendamae Dugand","Moraceae","SPECIES","2"
"Lejeunea rotundifolia Mitt.","Lejeuneaceae","SPECIES","2"
"Cenostigma pluviosum var. peltophoroides (Benth.) Gagnon & G.P.Lewis","Fabaceae","VARIETY","2"
"Alibertia garapatica K.Schum.","Rubiaceae","SPECIES","2"
"Cenchrus purpureus (Schumach.) Morrone","Poaceae","SPECIES","2"
"Justicia carthagenensis Jacq.","Acanthaceae","SPECIES","2"
"Gouania lupuloides (L.) Urb.","Rhamnaceae","SPECIES","2"
"Epidendrum cuatrecasasii Garay","Orchidaceae","SPECIES","2"
"Lemaireocereus Britton & Rose","Cactaceae","GENUS","2"
"Paratrophis insignis (Bureau) E.M.Gardner","Moraceae","SPECIES","2"
"Notylia Lindl.","Orchidaceae","GENUS","2"
"Salvia amethystina subsp. amethystina","Lamiaceae","SUBSPECIES","2"
"Leonia glycycarpa Ruiz & Pav.","Violaceae","SPECIES","2"
"Leonia glycycarpa var. glycycarpa","Violaceae","VARIETY","2"
"Gossypium herbaceum L.","Malvaceae","SPECIES","2"
"Salvia coccinea Buc'hoz ex Etl.","Lamiaceae","SPECIES","2"
"Leonia occidentalis Cuatrec. ex L.B.Sm. & A.Fernández","Violaceae","SPECIES","2"
"Piper echinocaule Yunck.","Piperaceae","SPECIES","2"
"Piper ellsworthii (Trel. & Yunck.) R.Bernal","Piperaceae","SPECIES","2"
"Pariana stenolemma Tutin","Poaceae","SPECIES","2"
"Salvia lasiocephala Hook. & Arn.","Lamiaceae","SPECIES","2"
"Cenchrus ciliaris L.","Poaceae","SPECIES","2"
"Aegiphila integrifolia var. guianensis (Moldenke) López-Pal.","Lamiaceae","VARIETY","2"
"Salvia occidentalis Sw.","Lamiaceae","SPECIES","2"
"Salvia palifolia Kunth","Lamiaceae","SPECIES","2"
"Salvia pauciserrata Benth.","Lamiaceae","SPECIES","2"
"Trichosalpinx pergrata (Ames) Luer","Orchidaceae","SPECIES","2"
"Cynophalla hastata (Jacq.) J.Presl","Capparaceae","SPECIES","2"
"Miconia orescia L.Uribe","Melastomataceae","SPECIES","2"
"Lepanthes elata Rchb.f.","Orchidaceae","SPECIES","2"
"Epidendrum cottoniiflorum (Rchb.f.) Hágsater","Orchidaceae","SPECIES","2"
"Lepanthes filamentosa Luer & Hirtz","Orchidaceae","SPECIES","2"
"Lepanthes foreroi P.Ortiz, O.Pérez & Edicson Sánchez","Orchidaceae","SPECIES","2"
"Parinari romeroi Prance","Chrysobalanaceae","SPECIES","2"
"Waltheria americana L.","Malvaceae","SPECIES","2"
"Anathallis angustilabia (Schltr.) Pridgeon & M.W.Chase","Orchidaceae","SPECIES","2"
"Miconia pennellii Gleason","Melastomataceae","SPECIES","2"
"Lepanthes speciosa Luer & Hirtz","Orchidaceae","SPECIES","2"
"Jungia coarctata Hieron.","Asteraceae","SPECIES","2"
"Annona montana Macfad.","Annonaceae","SPECIES","2"
"Amauropelta longicaulis (Baker) Salino & T.E.Almeida","Thelypteridaceae","SPECIES","2"
"Viburnum undulatum (Oerst.) Killip & A.C.Sm.","Viburnaceae","SPECIES","2"
"Cylindrocystis Meneghini ex De Bary, 1858","Mesotaeniaceae","GENUS","2"
"Celastrus liebmannii Standl.","Celastraceae","SPECIES","2"
"Sambucus canadensis L.","Viburnaceae","SPECIES","2"
"Celastrus colombianus Cuatrec.","Celastraceae","SPECIES","2"
"Sambucus peruviana Kunth","Viburnaceae","SPECIES","2"
"Epidendrum cernuum Kunth","Orchidaceae","SPECIES","2"
"Cylindrocystis brebissonii (Menegh. ex Ralfs) de Bary","Mesotaeniaceae","SPECIES","2"
"Juncus microcephalus Kunth","Juncaceae","SPECIES","2"
"Juncus L.","Juncaceae","GENUS","2"
"Lepidium bipinnatifidum Desv.","Brassicaceae","SPECIES","2"
"Lepidium bipinnatifolium Desv.","Brassicaceae","SPECIES","2"
"Ceiba Mill.","Malvaceae","GENUS","2"
"Miconia pileata Schrank & Mart. ex DC.","Melastomataceae","SPECIES","2"
"Lepidopilum (Brid.) Brid.","Pilotrichaceae","GENUS","2"
"Waltheria L.","Malvaceae","GENUS","2"
"Lepidopilum inflexum Mitt.","Pilotrichaceae","SPECIES","2"
"Acacia melanoxylon R.Br.","Fabaceae","SPECIES","2"
"Cydista Miers","Bignoniaceae","GENUS","2"
"Ochna L.","Ochnaceae","GENUS","2"
"Hybanthus parviflorus (L.fil.) Baill.","Violaceae","SPECIES","2"
"Urochloa humidicola (Rendle) Morrone & Zuloaga","Poaceae","SPECIES","2"
"Josemania truncata (L.B.Sm.) W.Till & Barfuss","Bromeliaceae","SPECIES","2"
"Gonzalagunia rudis (Standl.) Standl.","Rubiaceae","SPECIES","2"
"Cedrelinga Ducke","Fabaceae","GENUS","2"
"Lepidozia pinnaticruris Spruce ex Steph.","Lepidoziaceae","SPECIES","2"
"Lepidoziaceae","Lepidoziaceae","FAMILY","2"
"Ochoterenaea F.A.Barkley","Anacardiaceae","GENUS","2"
"Leptochloa mucronata (Michx.) Kunth","Poaceae","SPECIES","2"
"Piper heterotrichum C.DC.","Piperaceae","SPECIES","2"
"Cyclolejeunea peruviana (Lehm. & Lindenb.) A.Evans","Lejeuneaceae","SPECIES","2"
"Cyclolejeunea convexistipa (Lehm. & Lindenb.) A.Evans","Lejeuneaceae","SPECIES","2"
"Marcgraviastrum vogelii de Roon & Bedell","Marcgraviaceae","SPECIES","2"
"Leptodon D.Mohr","Neckeraceae","GENUS","2"
"Leptodontium viticulosoides (P.Beauv.) Wijk & Margad.","Pottiaceae","SPECIES","2"
"Ochroma lagopus var. occigranatensis Cuatrec.","Malvaceae","VARIETY","2"
"Joosia dielsiana Standl.","Rubiaceae","SPECIES","2"
"Paspalum dilatatum Poir.","Poaceae","SPECIES","2"
"Sapium verum Hemsl.","Euphorbiaceae","SPECIES","2"
"Cecropia radlkoferiana Aladar Richt.","Urticaceae","SPECIES","2"
"Piper lacunosum Kunth","Piperaceae","SPECIES","2"
"Ficus pallida Vahl","Moraceae","SPECIES","2"
"Jessenia bataua (Mart.) Burret","Arecaceae","SPECIES","2"
"Trichosteleum Mitt.","Sematophyllaceae","GENUS","2"
"Meteorium illecebrum Sull.","Meteoriaceae","SPECIES","2"
"Paspalum melanospermum Desv. ex Poir.","Poaceae","SPECIES","2"
"Jensenia wallisii (J.B.Jack & Steph.) Grolle","Pallaviciniaceae","SPECIES","2"
"Epidendrum angustatum (T.Hashim.) Dodson","Orchidaceae","SPECIES","2"
"Paspalum paniculatum L.","Poaceae","SPECIES","2"
"Jasminum sambac (L.) Aiton","Oleaceae","SPECIES","2"
"Cecropia eximia Cuatrec.","Urticaceae","SPECIES","2"
"Sarcopera Bedell","Marcgraviaceae","GENUS","2"
"Cyclanthus indivisus R.E.Schult.","Cyclanthaceae","SPECIES","2"
"Sarcopera sessiliflora (Triana & Planch.) Bedell","Marcgraviaceae","SPECIES","2"
"Sarcorhachis sydowii Trel.","Piperaceae","SPECIES","2"
"Meteorium laevifolium Mitt.","Meteoriaceae","SPECIES","2"
"Miconia plena Gleason","Melastomataceae","SPECIES","2"
"Leuenbergeria bleo (Kunth) Lodé","Cactaceae","SPECIES","2"
"Cecropia burriada Cuatrec.","Urticaceae","SPECIES","2"
"Piper melanocladum C.DC.","Piperaceae","SPECIES","2"
"Liabum bourgeaui Hieron.","Asteraceae","SPECIES","2"
"Liabum coriaceum Hieron.","Asteraceae","SPECIES","2"
"Satureja grisea Epling","Lamiaceae","SPECIES","2"
"Piper milciadesii Trel. & Yunck.","Piperaceae","SPECIES","2"
"Trichosteleum schlimii (Müll.Hal.) R.S.Williams","Sematophyllaceae","SPECIES","2"
"Varronia curassavica Jacq.","Cordiaceae","SPECIES","2"
"Epidendrum ampelomelanoxeros Hágsater, E.Santiago & E.Parra","Orchidaceae","SPECIES","2"
"Satyria latifolia A.C.Sm.","Ericaceae","SPECIES","2"
"Cybianthus poeppigii Mez","Primulaceae","SPECIES","2"
"Vicia sativa L.","Fabaceae","SPECIES","2"
"Gynoxys induta Cuatrec.","Asteraceae","SPECIES","2"
"Cybianthus magnus subsp. magnus","Primulaceae","SUBSPECIES","2"
"Jacaranda mimosifolia D.Don","Bignoniaceae","SPECIES","2"
"Cybianthus humilis (Mez) G.Agostini","Primulaceae","SPECIES","2"
"Gonzalagunia congesta J.H.Kirkbr.","Rubiaceae","SPECIES","2"
"Ixora L.","Rubiaceae","GENUS","2"
"Licania harlingii Prance","Chrysobalanaceae","SPECIES","2"
"Vicia sativa subsp. nigra Ehrh.","Fabaceae","SUBSPECIES","2"
"Epidendrum agathosmicum Rchb.f.","Orchidaceae","SPECIES","2"
"Zanthoxylum riedelianum subsp. kellermanii (P.Wilson) Reynel","Rutaceae","SUBSPECIES","2"
"Ixora findlaysoniana Wall. & G.Don","Rubiaceae","SPECIES","2"
"Ixora chinensis Lam.","Rubiaceae","SPECIES","2"
"Licania sparsipilis S.F.Blake","Chrysobalanaceae","SPECIES","2"
"Anemia phyllitidis (L.) Sw.","Anemiaceae","SPECIES","2"
"Ixophorus unisetus (J.Presl) Schltdl.","Poaceae","SPECIES","2"
"Gonopterodendron arboreum (Jacq.) Godoy-Bürki","Zygophyllaceae","SPECIES","2"
"Isopterygium tenerifolium Mitt.","Pylaisiadelphaceae","SPECIES","2"
"Monotropa coccinea Zucc.","Ericaceae","SPECIES","2"
"Gynoxys baccharoides (Kunth) Cass.","Asteraceae","SPECIES","2"
"Cavendishia violacea A.C.Sm.","Ericaceae","SPECIES","2"
"Gonolobus Michx.","Apocynaceae","GENUS","2"
"Cyathula Blume","Amaranthaceae","GENUS","2"
"Licuala grandis (T.Moore) H.Wendl.","Arecaceae","SPECIES","2"
"Cavendishia tarapotana var. tarapotana","Ericaceae","VARIETY","2"
"Endlicheria pyriformis (Nees) Mez","Lauraceae","SPECIES","2"
"Saurauia peduncularis Triana & Planch.","Actinidiaceae","SPECIES","2"
"Saurauia prainiana Buscal.","Actinidiaceae","SPECIES","2"
"Isoetes L.","Isoetaceae","GENUS","2"
"Piper pennellii Trel. & Yunck.","Piperaceae","SPECIES","2"
"Goniophlebium fraxinifolium (Jacq.) T.Moore","Polypodiaceae","SPECIES","2"
"Isoetes hemivelata R.L.Small & Hickey","Isoetaceae","SPECIES","2"
"Saurauia spinuligera R.E.Schult.","Actinidiaceae","SPECIES","2"
"Ocotea calophylla Mez","Lauraceae","SPECIES","2"
"Lindernia diffusa (L.) Wettst.","Linderniaceae","SPECIES","2"
"Saurauia strigillosa Triana & Planch.","Actinidiaceae","SPECIES","2"
"Encyclia parkeri Reina-Rodr. & Leopardi","Orchidaceae","SPECIES","2"
"Ischnosiphon cerotus Loes.","Marantaceae","SPECIES","2"
"Gongrostylus costaricensis (Kuntze) R.M.King & H.Rob.","Asteraceae","SPECIES","2"
"Humiria balsamifera var. floribunda (Mart.) Cuatrec.","Humiriaceae","VARIETY","2"
"Urochloa ruziziensis (R.Germ. & C.M.Evrard) Crins","Poaceae","SPECIES","2"
"Encyclia betancourtiana Carnevali & I.Ramírez","Orchidaceae","SPECIES","2"
"Lindsaea seemannii var. seemannii","Lindsaeaceae","VARIETY","2"
"Emmeorhiza umbellata (Spreng.) K.Schum.","Rubiaceae","SPECIES","2"
"Saxifraga stolonifera Curtis","Saxifragaceae","SPECIES","2"
"Unonopsis sessilicarpa Maas & Westra","Annonaceae","SPECIES","2"
"Gymnostomum aeruginosum Sm.","Pottiaceae","SPECIES","2"
"Linochilus floribundus Benth.","Asteraceae","SPECIES","2"
"Ficus carica L.","Moraceae","SPECIES","2"
"Ficus caldasiana Dugand","Moraceae","SPECIES","2"
"Scaphyglottis aurea (Rchb.f.) Foldats","Orchidaceae","SPECIES","2"
"Iryanthera macrophylla (Benth.) Warb.","Myristicaceae","SPECIES","2"
"Andreaea brevipes Spruce","Andreaeaceae","SPECIES","2"
"Irlbachia Mart.","Gentianaceae","GENUS","2"
"Cyathea pungens (Willd.) Domin","Cyatheaceae","SPECIES","2"
"Aegiphila hirsuta var. colombiana Moldenke","Lamiaceae","VARIETY","2"
"Litchi chinensis Sonn.","Sapindaceae","SPECIES","2"
"Cavendishia complectens var. cylindrica Luteyn","Ericaceae","VARIETY","2"
"Livistona R.Br.","Arecaceae","GENUS","2"
"Llerasia caucana (S.F.Blake) Cuatrec.","Asteraceae","SPECIES","2"
"Loasa Adans.","Loasaceae","GENUS","2"
"Cavendishia chocoensis A.C.Sm.","Ericaceae","SPECIES","2"
"Ankistrodesmus Corda, 1838","Selenastraceae","GENUS","2"
"Lobelia laxiflora Kunth","Campanulaceae","SPECIES","2"
"Lobelia tenera Kunth","Campanulaceae","SPECIES","2"
"Piper silvaense Yunck.","Piperaceae","SPECIES","2"
"Cyathea pilosissima (Baker) Domin","Cyatheaceae","SPECIES","2"
"Lockhartia longifolia (Lindl.) Schltr.","Orchidaceae","SPECIES","2"
"Scaphyglottis propinqua C.Schweinf.","Orchidaceae","SPECIES","2"
"Scaphyglottis punctulata (Rchb.f.) C.Schweinf.","Orchidaceae","SPECIES","2"
"Scaphyglottis triloba B.R.Adams","Orchidaceae","SPECIES","2"
"Lomaridium ensiforme (Liebm.) Gasper & V.A.O.Dittrich","Blechnaceae","SPECIES","2"
"Lomaridium fragile (Liebm.) Gasper & V.A.O.Dittrich","Blechnaceae","SPECIES","2"
"Elleanthus steyermarkii Barringer","Orchidaceae","SPECIES","2"
"Alonsoa meridionalis (L.fil.) Kuntze","Scrophulariaceae","SPECIES","2"
"Ocotea helicterifolia (Meisn.) Hemsl.","Lauraceae","SPECIES","2"
"Iresine diffusa var. diffusa","Amaranthaceae","VARIETY","2"
"Iresine diffusa f. herbstii (Hook.) Pedersen","Amaranthaceae","FORM","2"
"Iresine celosia L.","Amaranthaceae","SPECIES","2"
"Monstera planadaensis Croat","Araceae","SPECIES","2"
"Ipomoea tricolor Cav.","Convolvulaceae","SPECIES","2"
"Ipomoea tiliacea (Willd.) Choisy","Convolvulaceae","SPECIES","2"
"Lonchocarpus sericeus var. glabrescens Benth.","Fabaceae","VARIETY","2"
"Lonicera japonica Thunb.","Caprifoliaceae","SPECIES","2"
"Cyathea latevagans (Baker) Domin","Cyatheaceae","SPECIES","2"
"Ficus benghalensis L.","Moraceae","SPECIES","2"
"Piper trigonum C.DC.","Piperaceae","SPECIES","2"
"Elleanthus oliganthus (Poepp. & Endl.) Rchb.f.","Orchidaceae","SPECIES","2"
"Lopholejeunea subfusca (Nees) Schiffn.","Lejeuneaceae","SPECIES","2"
"Catoblastus H.Wendl.","Arecaceae","GENUS","2"
"Schefflera calyptricuspidata Cuatrec.","Araliaceae","SPECIES","2"
"Ficus assamica Miq.","Moraceae","SPECIES","2"
"Piper umbraculum C.DC.","Piperaceae","SPECIES","2"
"Castilleja L.f.","Orobanchaceae","GENUS","2"
"Piper variegatum Kunth","Piperaceae","SPECIES","2"
"Elleanthus linifolius C.Presl","Orchidaceae","SPECIES","2"
"Loricaria Wedd.","Asteraceae","GENUS","2"
"Hoffmannia viridis Rusby","Rubiaceae","SPECIES","2"
"Trifolium micranthum Viv.","Fabaceae","SPECIES","2"
"Lozania Mutis ex Caldas","Lacistemataceae","GENUS","2"
"Ipomoea cholulensis Kunth","Convolvulaceae","SPECIES","2"
"Piper yanaconasense Trel. & Yunck.","Piperaceae","SPECIES","2"
"Casimiroa La Llave & Lex.","Rutaceae","GENUS","2"
"Ipomoea caloneura Meisn.","Convolvulaceae","SPECIES","2"
"Ipomoea alba L.","Convolvulaceae","SPECIES","2"
"Monstera spruceana (Schott) Engl.","Araceae","SPECIES","2"
"Ipomea All.","Convolvulaceae","GENUS","2"
"Ludwigia erecta (L.) H.Hara","Onagraceae","SPECIES","2"
"Inga vismiifolia Poepp.","Fabaceae","SPECIES","2"
"Inga vera subsp. spuria (Humb. & Bonpl. ex Willd.) J.León","Fabaceae","SUBSPECIES","2"
"Inga vera subsp. affinis (DC.) T.D.Penn.","Fabaceae","SUBSPECIES","2"
"Ludwigia leptocarpa (Nutt.) H.Hara","Onagraceae","SPECIES","2"
"Piptadenia Benth.","Fabaceae","GENUS","2"
"Elleanthus graminifolius (Barb.Rodr.) Løjtnant","Orchidaceae","SPECIES","2"
"Ludwigia peploides (Kunth) P.H.Raven","Onagraceae","SPECIES","2"
"Zygia picramnioides (Standl. ex Killip) Killip","Fabaceae","SPECIES","2"
"Aniba williamsii O.C.Schmidt","Lauraceae","SPECIES","2"
"Schefflera ramosissima Cuatrec.","Araliaceae","SPECIES","2"
"Luffa aegyptiaca Mill.","Cucurbitaceae","SPECIES","2"
"Hookeriopsis killipii R.S.Williams","Pilotrichaceae","SPECIES","2"
"Cyathea andina (H.Karst.) Domin","Cyatheaceae","SPECIES","2"
"Schefflera sprucei (Seem.) Harms","Araliaceae","SPECIES","2"
"Zanthoxylum rigidum f. velutinum (Benth.) P.G.Waterman","Rutaceae","FORM","2"
"Schefflera ternata Cuatrec.","Araliaceae","SPECIES","2"
"Vigna adenantha (G.Mey.) Maréchal, Mascherpa & Stainier","Fabaceae","SPECIES","2"
"Inga umbellifera (Vahl) Steud.","Fabaceae","SPECIES","2"
"Andira inermis subsp. inermis","Fabaceae","SUBSPECIES","2"
"Aegiphila grandis var. sessiliflora (Moldenke) Moldenke","Lamiaceae","VARIETY","2"
"Lycaste longipetala (Ruiz & Pav.) Garay","Orchidaceae","SPECIES","2"
"Pisonia L.","Nyctaginaceae","GENUS","2"
"Inga tomentosa Benth.","Fabaceae","SPECIES","2"
"Inga thibaudiana DC.","Fabaceae","SPECIES","2"
"Casearia nitida (L.) Jacq.","Salicaceae","SPECIES","2"
"Casearia javitensis Kunth","Salicaceae","SPECIES","2"
"Elleanthus columnaris (Lindl.) Rchb.f.","Orchidaceae","SPECIES","2"
"Cupressus L.","Cupressaceae","GENUS","2"
"Pitcairnia adscendens L.B.Sm.","Bromeliaceae","SPECIES","2"
"Inga tenuistipula Ducke","Fabaceae","SPECIES","2"
"Elleanthus capitatus (Poepp. & Endl.) Rchb.f.","Orchidaceae","SPECIES","2"
"Aniba hostmanniana (Nees) Mez","Lauraceae","SPECIES","2"
"Vigna candida (Vell.) Maréchal, Mascherpa & Stainier","Fabaceae","SPECIES","2"
"Lycianthes sanctae-marthae Bitter","Solanaceae","SPECIES","2"
"Meliosma glossophylla Cuatrec.","Sabiaceae","SPECIES","2"
"Eleutheranthera ruderalis (Sw.) Sch.Bip.","Asteraceae","SPECIES","2"
"Elephantopus spicatus Juss. ex Aubl.","Asteraceae","SPECIES","2"
"Lycopodiella steyermarkii B.Øllg.","Lycopodiaceae","SPECIES","2"
"Goeppertia metallica (Planch. & Linden) Borchs. & S.Suárez","Marantaceae","SPECIES","2"
"Cascarilla oblongifolia (Humb. ex Mutis) Wedd.","Rubiaceae","SPECIES","2"
"Caryophyllaceae","Caryophyllaceae","FAMILY","2"
"Lycopodium clavatum subsp. contiguum (Klotzsch) B.Øllg.","Lycopodiaceae","SUBSPECIES","2"
"Lycopodium contiguum Klotzsch","Lycopodiaceae","SPECIES","2"
"Ficus americana subsp. guianensis (Desv.) C.C.Berg","Moraceae","SUBSPECIES","2"
